Company,Recovery,S_1Y,S_2Y,S_3Y,S_5Y,S_7Y,S_10Y
Darden Restaura,0.4,0.9963400880814863,0.9907354796012141,0.9822435390343496,0.9570232819475788,0.909186261050388,0.8335060964605397
Deere & Co,0.4,0.9976915110000883,0.9934648453674078,0.9879766814830419,0.970302460594327,0.9387855111444104,0.8818086790604309
Dell Inc,0.4,0.9963468434795991,0.989382935117913,0.9767145358826711,0.938086728886833,0.8803396707943499,0.801940229282429
Delta Air Lines I,0.4,0.9921014137501418,0.9807397873692418,0.9623936695435475,0.9108083911674487,0.8328255981204715,0.7359957746689033
Devon Energy Co,0.4,0.994014431971504,0.9829488053958081,0.9664968094360703,0.9203288425686651,0.8527941563804441,0.7495962631906826
Dominion Energy,0.4,0.9972691807261722,0.9918685200088716,0.9848067790056861,0.9647180240140564,0.9288270798061498,0.8778885870777949
DXC Technology ,0.4,0.9932523597130637,0.9771007942276969,0.9573043658123639,0.865158148824488,0.7645453472481137,0.6487637614110364
Eastman Chemica,0.4,0.9951863423429742,0.9851502789239237,0.968415366475753,0.9190521137245534,0.8538741032323921,0.7672403252744497
Enbridge Inc,0.4,0.9951164525875392,0.9867077955329769,0.9770760706457907,0.947776520655718,0.8942880946239375,0.8177904442148913
Energy Transfer ,0.4,0.9959246845865872,0.987823982899121,0.9777035324103615,0.94804984186422,0.8944153455809368,0.8092888842414024
Exelon Corp,0.4,0.9976308754920185,0.9937460572366984,0.9876404415919042,0.9713379103862395,0.9404859996183325,0.8870766644434039
Expedia Group In,0.4,0.9970779872174048,0.9913147001178465,0.9813049367263729,0.9475278761014424,0.899085490203145,0.8431043399455039
FedEx Corp,0.4,0.9964395137157555,0.9904255201203955,0.9804017414525467,0.9543190805970023,0.9075088942221896,0.8379473577199591
FirstEnergy Corp,0.4,0.9967425807439902,0.9903343838949994,0.9818128663135142,0.9598940955993326,0.918577670838925,0.8602619933922601
Ford Motor Co,0.4,0.9862207305745998,0.9651773846033577,0.9378431268665499,0.8662365682294518,0.7693661701183827,0.6606828350621093
Freeport-McMoRa,0.4,0.9966110192843645,0.9887613352715486,0.9751173531693083,0.9352859023388018,0.8735092818580344,0.7860274914145081
General Electric ,0.4,0.9980551823691113,0.9951637682238769,0.9911311590046946,0.9730236823505614,0.9382527313692184,0.8753838626312096
General Mills Inc,0.4,0.996760545744386,0.9917152165229708,0.9830055547756901,0.9584593809992482,0.9213940125582604,0.8604350798717838
General Motors C,0.4,0.9935024417472089,0.981602615023342,0.9646105256135215,0.9120213704296355,0.8255384716995599,0.7362873706869525
Halliburton Co,0.4,0.9958128489343412,0.9889111741126232,0.9795085846140801,0.9487129443242553,0.8979930297197817,0.8243972029985115
HCA Inc,0.4,0.9964457823228743,0.9891482095321399,0.978473548704325,0.9510395203690941,0.9016985150629973,0.8274687557063497
Honeywell Intern,0.4,0.9980204930896074,0.9950874842552961,0.9907160155284339,0.9776370424593543,0.9508166466029564,0.9067155062207103
Host Hotels & Re,0.4,0.9944803554051859,0.9853008736932178,0.9718021305779955,0.9308805433694158,0.8608679415613567,0.7670731578306551
HP Inc,0.4,0.9961832198897791,0.9881711284348726,0.9741607550824402,0.9343736829470642,0.8792333314107598,0.7851924965169282
Intel Corp,0.4,0.9948080447202001,0.9867028498740178,0.9762509140230854,0.9404830252315713,0.8964072127090659,0.8311394257879116
International Bu,0.4,0.9971998311081288,0.9924292092430791,0.984121781749367,0.9620039700133669,0.9248778305564513,0.8714166506129435
International Pa,0.4,0.9964972042180816,0.9895112248350653,0.9782454539593528,0.9437514510112538,0.8951089935329997,0.8373045158702207
Johnson & Johns,0.4,0.9976527398334285,0.9947372788183908,0.99125578490448,0.9794800793922048,0.9524358545657556,0.9014142599154487
Johnson Controls,0.4,0.9973656268554388,0.9934847123701293,0.9875509096557612,0.9677391500150552,0.9379023844561067,0.8924251169586656
Kinder Morgan In,0.4,0.9961974182228225,0.9894087374834912,0.9792781204334986,0.9491305503728027,0.8974974420753099,0.8225975070388931
Kraft Heinz Food,0.4,0.9968190556837799,0.9904222751895511,0.9813791432934917,0.9542270333082077,0.9041929956681946,0.8225481547894775
Lennar Corp,0.4,0.9945007671923922,0.9851899812764535,0.9713089302450135,0.9330661710147221,0.8657863146900903,0.7847429370632436
Lincoln National ,0.4,0.9919222798118517,0.9785059628546819,0.9592360672355198,0.9008599917931761,0.8250867525801066,0.7254996457507036
Lockheed Martin ,0.4,0.9981686177176894,0.9954656495362545,0.9910281533507672,0.9779148054402025,0.9534068805743884,0.9125596938617352
Lowe's Cos Inc,0.4,0.9975130179774265,0.9933557669154762,0.9863441224218792,0.9678800745808828,0.9340714515916433,0.8748741868505641
Sekisui House US,0.4,0.9942980500064644,0.9856783146189391,0.9728451167197131,0.9444390034497796,0.8991768522004507,0.8149840472035419
Marathon Petrole,0.4,0.9958362942807825,0.9888179851861122,0.9782609199087383,0.9479671778381705,0.8893016980764465,0.8054067561930113
McDonald's Corp,0.4,0.9978621272038661,0.9945426394763707,0.9900203344119234,0.9768605660652376,0.9512519353875736,0.9084966526289252
McKesson Corp,0.4,0.9976136332282146,0.9936702058327733,0.9873017336483169,0.9699475665085245,0.9288399277122312,0.8656354101009138
MetLife Inc,0.4,0.995425362404065,0.987643298169145,0.9756524808510689,0.9435549463418733,0.8910921026927007,0.819566124593683
Mondelez Interna,0.4,0.9967080253504105,0.9906573155723933,0.9835474800405041,0.9621737670139604,0.9232869809129101,0.8674255251454897
Motorola Solution,0.4,0.99702556935267,0.9926849515241191,0.9847295366558224,0.9637243835624104,0.927901712551324,0.8647354866429435
National Rural U,0.4,0.9983740518130315,0.9957295499635819,0.9912641879609649,0.9799305987543254,0.9489482484913218,0.9058305646156463
Netflix Inc,0.4,0.9973271262154821,0.9931857543239118,0.9867842375706993,0.9694054186635118,0.9355223370329091,0.8936709768550545
Newmont Corp,0.4,0.9974992113633827,0.9932157328297624,0.9870332230704304,0.9673566634350032,0.9283706591000994,0.8602907823454117
NextEra Energy C,0.4,0.9954898238477797,0.98835535299649,0.9777296459259791,0.9466266313415821,0.8878970392877042,0.81071621650357
Norfolk Southern,0.4,0.9980496744022225,0.9951616787198123,0.9914112846402372,0.9795806411503157,0.958382694394437,0.9162162238907513
Northrop Grumm,0.4,0.9979129268652941,0.9947154291893427,0.9895773239491753,0.9775226672674036,0.9506957367429787,0.9080446865858993
